zone_id,total_flood_days,flood_rate,avg_degradation,final_degradation,max_degradation,avg_drift_memory,final_drift_memory,max_drift_memory,avg_load_ratio,max_load_ratio,avg_d1,avg_d2,avg_d3,final_w1,final_w2,final_w3,avg_adaptive_thresh,final_adaptive_thresh,flood_trend_slope,flood_acceleration,land_use,drain_material,drain_age_yrs,drain_capacity,infra_health_score,elevation_m,grid_row,grid_col,flood_classification,cluster,pca1,pca2,x_m,y_m,maintenance_priority_score,maintenance_rank,priority_tier
2023,22,0.006027397260273973,0.1404203287671233,0.27,0.27,0.08349167123287671,0.082,0.2189,0.46077964,1.8006,0.1404203287671233,0.06444427397260274,0.126098,0.05,0.9,0.05,0.8433208219178082,0.8434,0.1696969696969697,6,mixed_use,pvc,19,84.8,61.3,27.94,40,23,SAFE,2,-1.0936834428510143,0.7811020966190534,4700.0,8100.0,0.355,2414,MEDIUM
2024,32,0.008767123287671232,0.16474243835616437,0.3,0.3,0.09423350684931506,0.082,0.3879,0.44850686,1.8181,0.16474243835616437,0.07390739726027397,0.14391679452054792,0.05,0.9,0.05,0.8424608493150686,0.8434,-0.23030303030303018,-6,commercial,concrete,12,108.48,77.6,26.06,40,24,SAFE,2,-0.9446034328660609,-0.44010533834934434,4900.0,8100.0,0.4216,1555,MEDIUM
2025,10,0.0027397260273972603,0.1779928219178082,0.3,0.3,0.09824265753424657,0.0924,0.2865,0.38002104,1.4502,0.1779928219178082,0.06774254794520548,0.2494874520547945,0.05,0.9,0.05,0.842140191780822,0.8426,-0.1454545454545454,-6,mixed_use,concrete,13,107.52,74.2,28.91,40,25,SAFE,1,-0.8968108873202563,-0.5735934948584941,5100.0,8100.0,0.4321,1300,MEDIUM
2026,424,0.11616438356164384,0.2434826301369863,0.3,0.3,0.15539035616438357,0.112,0.5014,0.5424529,2.1636,0.2434826301369863,0.1321063287671233,0.25048857534246577,0.05,0.9,0.05,0.837569095890411,0.841,0.07272727272727497,4,mixed_use,clay,18,68.48,69.9,29.87,40,26,ACUTE,1,1.7893223177088091,-0.07886714238273185,5300.0,8100.0,0.527,570,HIGH
2027,1165,0.31917808219178084,0.2239839726027397,0.3,0.3,0.11694227397260273,0.1747,0.2282,0.65645033,2.5959,0.2239839726027397,0.14687958904109588,0.09283238356164383,0.05,0.05,0.9,0.8406449315068493,0.836,-0.33333333333332915,-7,residential_dense,clay,25,64.0,59.8,28.29,40,27,CHRONIC,0,5.774236121986932,-3.1414369508235085,5500.0,8100.0,0.7176,57,HIGH
2028,11,0.0030136986301369864,0.198766301369863,0.3,0.3,0.11794583561643836,0.093,0.3769,0.44613495,1.5604,0.198766301369863,0.08895271232876711,0.2894361369863014,0.05,0.9,0.05,0.8405645753424658,0.8426,-0.0545454545454546,1,mixed_use,pvc,11,91.2,77.8,25.92,40,28,SAFE,1,-0.25507296387637807,-0.27621416779811137,5700.0,8100.0,0.4298,1338,MEDIUM
2029,16,0.004383561643835616,0.2282473698630137,0.3,0.3,0.12929410958904108,0.1017,0.352,0.4499978,1.6138,0.2282473698630137,0.10291224657534247,0.2553082191780822,0.05,0.9,0.05,0.8396556712328767,0.8419,-0.04848484848484858,-4,residential_dense,concrete,11,109.44,81.7,23.64,40,29,SAFE,1,0.49926949571855533,-0.7297946078156473,5900.0,8100.0,0.4407,1140,MEDIUM
2030,52,0.014246575342465753,0.20560876712328766,0.3,0.3,0.12029282191780823,0.076,0.4346,0.48067513,1.7371,0.20560876712328766,0.09846712328767122,0.19376723287671233,0.05,0.9,0.05,0.8403766575342466,0.8439,-0.145454545454545,0,mixed_use,pvc,17,86.4,66.4,23.3,40,30,SAFE,1,-0.06994314728772656,-0.337966894037021,6100.0,8100.0,0.4254,1440,MEDIUM
2031,851,0.23315068493150684,0.16751424657534247,0.3,0.3,0.11789131506849314,0.1124,0.4384,0.61935234,2.2348,0.16751424657534247,0.10361909589041096,0.08739887671232877,0.05,0.9,0.05,0.8405687123287672,0.841,0.5393939393939403,9,residential_dense,hdpe,30,83.6,46.7,20.03,40,31,ACUTE,3,1.2652345029723622,1.5991700572271974,6300.0,8100.0,0.6288,225,HIGH
2032,0,0.0,0.1314268493150685,0.3,0.3,0.09415676712328766,0.1015,0.1638,0.124441475,0.5015,0.1314268493150685,0.016288164383561645,0.47941991780821913,0.1974,0.7526,0.05,0.8424666301369863,0.8419,0.0,0,green_space,hdpe,16,95.92,70.8,20.32,40,32,SAFE,4,-3.3211290854207913,-0.7044176497811357,6500.0,8100.0,0.4459,1067,MEDIUM
2033,770,0.21095890410958903,0.16091799999999998,0.3,0.3,0.09275150684931507,0.1052,0.3303,0.60380226,2.1453,0.16091799999999998,0.09684490410958904,0.05996594520547945,0.05,0.5768,0.3732,0.8425789589041096,0.8416,0.2909090909090887,22,residential_dense,pvc,27,78.4,56.1,19.66,40,33,ACUTE,3,1.9919513482301225,0.9432057839262692,6700.0,8100.0,0.5934,324,HIGH
2034,13,0.003561643835616438,0.21969378082191782,0.3,0.3,0.10726205479452056,0.0658,0.4004,0.3702359,1.6164,0.21969378082191782,0.08143928767123287,0.15096767123287672,0.05,0.9,0.05,0.8414189315068493,0.8447,0.030303030303030498,-1,residential_dense,cast_iron,18,119.84,68.7,20.06,40,34,SAFE,1,-0.12048389135260837,-0.32938442092483106,6900.0,8100.0,0.4106,1855,MEDIUM
2035,12,0.0032876712328767125,0.2059173424657534,0.3,0.3,0.10895120547945206,0.0962,0.4037,0.4153524,1.6398,0.2059173424657534,0.0858235616438356,0.16136109589041095,0.05,0.9,0.05,0.8412841095890411,0.8423,0.012121212121212099,2,industrial,concrete,14,106.56,73.3,22.08,40,35,SAFE,1,0.16056567691478182,-0.19480174210979492,7100.0,8100.0,0.4389,1167,MEDIUM
2036,34,0.009315068493150684,0.20393257534246573,0.3,0.3,0.10668178082191782,0.1536,0.239,0.45387897,1.7227,0.20393257534246573,0.09203813698630138,0.10347986301369863,0.05,0.359,0.591,0.8414655342465753,0.8377,-0.18181818181818157,-2,residential_dense,concrete,18,102.72,63.7,20.4,40,36,SAFE,0,2.611897625328066,-2.3560152891083885,7300.0,8100.0,0.5148,616,HIGH
2037,8,0.002191780821917808,0.14021742465753426,0.2617,0.2617,0.0836832602739726,0.073,0.2801,0.40983346,1.486,0.14021742465753426,0.05744095890410959,0.20608123287671234,0.05,0.9,0.05,0.8433058630136987,0.8442,-0.060606060606060705,-2,residential_light,pvc,18,85.6,64.1,20.36,40,37,SAFE,2,-1.6857968153064047,0.11286930458898226,7500.0,8100.0,0.3108,2450,MEDIUM
2038,9,0.002465753424657534,0.17572679452054793,0.3,0.3,0.10447695890410959,0.098,0.2402,0.34503055,1.2524,0.17572679452054793,0.06055978082191781,0.4592082465753425,0.05,0.9,0.05,0.841642191780822,0.8422,-0.2242424242424241,-5,residential_light,pvc,3,97.6,91.9,21.69,40,38,SAFE,1,-1.4058103755611495,-0.732827746385629,7700.0,8100.0,0.4228,1509,MEDIUM
2039,144,0.03945205479452055,0.1757283287671233,0.3,0.3,0.10480769863013698,0.0593,0.4353,0.48726702,1.8773,0.1757283287671233,0.08606528767123288,0.12468920547945204,0.05,0.9,0.05,0.8416152054794521,0.8453,0.3878787878787883,4,industrial,concrete,31,90.24,41.7,20.58,40,39,ACUTE,2,-0.42348302323787546,0.8715981395114072,7900.0,8100.0,0.4576,963,MEDIUM
2040,159,0.04356164383561644,0.13619797260273972,0.2844,0.2844,0.06983301369863014,0.0991,0.173,0.4989153,2.0437,0.13619797260273972,0.06812241095890412,0.04984298630136986,0.05,0.5517,0.3983,0.8444133150684932,0.8421,0.6121212121212125,19,residential_dense,hdpe,26,87.12,56.7,21.96,40,40,ACUTE,2,0.7776179899078227,0.9667678404289248,8100.0,8100.0,0.4645,914,MEDIUM
2041,1274,0.34904109589041094,0.22605323287671233,0.3,0.3,0.1765307671232877,0.1488,0.6201,0.6934487,2.4858,0.22605323287671233,0.15696046575342468,0.25832646575342466,0.05,0.8999,0.05,0.8358768219178083,0.8381,1.0424242424242383,20,residential_dense,clay,10,73.6,82.6,22.19,40,41,ACUTE,3,3.7056009551467746,2.391918725929594,8300.0,8100.0,0.7235,48,HIGH
2042,11,0.0030136986301369864,0.16924493150684933,0.3,0.3,0.08878553424657534,0.0709,0.3305,0.3927367,1.5845,0.16924493150684933,0.06632339726027398,0.12555772602739726,0.05,0.9,0.05,0.8428969589041095,0.8443,-0.17575757575757558,-3,residential_dense,cast_iron,17,120.96,69.6,21.71,40,42,SAFE,2,-1.0517587814518314,-0.2732802040697057,8500.0,8100.0,0.4134,1789,MEDIUM
2043,14,0.0038356164383561643,0.19753402739726025,0.3,0.3,0.09612383561643835,0.0753,0.3464,0.3353849,1.3792,0.19753402739726025,0.06641676712328767,0.18939271232876714,0.05,0.9,0.05,0.8423102739726027,0.844,-0.03636363636363625,-2,residential_light,hdpe,21,91.52,58.3,21.82,40,43,SAFE,1,-0.6361767999629048,-0.35942988679938054,8700.0,8100.0,0.4252,1449,MEDIUM
2044,1177,0.32246575342465755,0.1398731780821918,0.3,0.3,0.1101632602739726,0.0995,0.4031,0.6812802,2.3682,0.1398731780821918,0.09508030136986301,0.10459967123287671,0.05,0.9,0.05,0.841187205479452,0.842,0.5878787878787856,17,residential_dense,pvc,32,74.4,46.0,20.22,40,44,ACUTE,3,0.9513206927586997,2.450484822302358,8900.0,8100.0,0.6672,134,HIGH
2045,9,0.002465753424657534,0.15422501369863012,0.2953,0.2953,0.07637742465753425,0.0712,0.2681,0.34668598,1.1325,0.15422501369863012,0.05333446575342466,0.11304928767123289,0.05,0.9,0.05,0.8438887397260274,0.8443,-0.1878787878787877,-5,residential_light,concrete,28,93.12,51.8,21.62,40,45,SAFE,2,-1.4494321185437136,-0.28591262439740184,9100.0,8100.0,0.4176,1658,MEDIUM
2046,6,0.0016438356164383563,0.17594175342465754,0.3,0.3,0.09435298630136986,0.076,0.2144,0.28284147,1.0993,0.17594175342465754,0.04958449315068493,0.3735975068493151,0.05,0.9,0.05,0.8424512602739725,0.8439,-0.21818181818181803,-6,residential_light,concrete,8,112.32,81.3,20.13,40,46,SAFE,1,-1.6846835902085022,-0.7009828746967647,9300.0,8100.0,0.4046,2022,MEDIUM
2047,9,0.002465753424657534,0.16915309589041097,0.3,0.3,0.09875901369863013,0.0969,0.2442,0.3879584,1.472,0.16915309589041097,0.06584706849315068,0.29839095890410955,0.05,0.9,0.05,0.8420996712328767,0.8423,-0.054545454545454404,-1,residential_light,pvc,16,87.2,73.3,19.94,40,47,SAFE,2,-0.9944837138490286,-0.19917908882303864,9500.0,8100.0,0.4419,1126,MEDIUM
2048,0,0.0,0.16850602739726028,0.3,0.3,0.11441720547945206,0.0852,0.2201,0.117970005,0.4413,0.16850602739726028,0.019883232876712332,0.6610803835616439,0.1132,0.8368,0.05,0.840846602739726,0.8432,0.0,0,green_space,pvc,5,96.0,91.4,19.59,40,48,SAFE,4,-2.860621721040552,-0.6492100223167384,9700.0,8100.0,0.4097,1878,MEDIUM
2049,533,0.14602739726027397,0.16508553424657532,0.3,0.3,0.09512920547945206,0.149,0.2679,0.5729175,2.2797,0.16508553424657532,0.09480369863013699,0.08203309589041095,0.05,0.3815,0.5685,0.8423892876712328,0.8381,1.0969696969696965,41,residential_dense,pvc,18,85.6,63.4,20.06,40,49,ACUTE,3,3.4943624380905893,1.8651154747246803,9900.0,8100.0,0.6289,224,HIGH
2050,2,0.000547945205479452,0.18610410958904108,0.3,0.3,0.09305764383561643,0.066,0.191,0.22725199,0.9195,0.18610410958904108,0.04239175342465753,0.35647235616438355,0.05,0.9,0.05,0.8425549589041096,0.8447,-0.04848484848484841,0,residential_light,cast_iron,12,126.56,78.0,11.78,41,0,SAFE,1,-1.5917521073734904,-0.30552990430454147,100.0,8300.0,0.3986,2191,MEDIUM
2051,0,0.0,0.14619241095890412,0.2875,0.2875,0.10811189041095891,0.0907,0.2278,0.12780137,0.4622,0.14619241095890412,0.018682356164383563,0.6802738356164383,0.1447,0.8053,0.05,0.8413509863013698,0.8427,0.0,0,green_space,pvc,3,97.6,94.4,10.53,41,1,SAFE,4,-3.346736872811176,-0.6188334487586219,300.0,8300.0,0.3783,2390,MEDIUM
2052,0,0.0,0.18403679452054794,0.3,0.3,0.12282493150684931,0.0898,0.2134,0.095124304,0.3764,0.18403679452054794,0.017514493150684932,0.6320671780821918,0.1608,0.7892,0.05,0.840174109589041,0.8428,0.0,0,green_space,concrete,5,115.2,87.7,11.2,41,2,SAFE,4,-2.8024142787156916,-1.0333209710854552,500.0,8300.0,0.4151,1739,MEDIUM
2053,80,0.021917808219178082,0.19078175342465753,0.3,0.3,0.10868835616438356,0.0619,0.3279,0.47057816,2.002,0.19078175342465753,0.08948454794520548,0.13977575342465753,0.05,0.9,0.05,0.8413051232876713,0.845,0.5575757575757576,14,residential_light,clay,29,61.44,52.3,12.07,41,3,ACUTE,1,-0.013958360759077273,1.3495125063157076,700.0,8300.0,0.4551,978,MEDIUM
2054,15,0.00410958904109589,0.1815335616438356,0.3,0.3,0.09539328767123287,0.0792,0.3598,0.40129226,1.714,0.1815335616438356,0.07295912328767122,0.11006920547945205,0.05,0.7973,0.1527,0.8423686301369864,0.8437,-0.0666666666666665,-1,industrial,cast_iron,19,118.72,69.3,11.64,41,4,SAFE,1,-0.26113590224336564,-0.46498045611381505,900.0,8300.0,0.4268,1407,MEDIUM
2055,5,0.0013698630136986301,0.1704712602739726,0.3,0.3,0.08231871232876713,0.0713,0.306,0.34270933,1.2067,0.1704712602739726,0.05856076712328767,0.1161662191780822,0.05,0.9,0.05,0.843414602739726,0.8443,0.10303030303030301,3,residential_light,concrete,28,93.12,51.3,12.95,41,5,SAFE,2,-0.9329338854146603,0.29547812449196964,1100.0,8300.0,0.4345,1253,MEDIUM
2056,4,0.001095890410958904,0.1695037808219178,0.3,0.3,0.09538213698630137,0.0742,0.2696,0.28638715,1.0041,0.1695037808219178,0.048599890410958906,0.41758978082191783,0.05,0.9,0.05,0.842369095890411,0.8441,0.024242424242424246,0,residential_light,concrete,7,113.28,87.0,14.33,41,6,SAFE,2,-1.7412738669682808,-0.08658206706132385,1300.0,8300.0,0.4016,2114,MEDIUM
2057,307,0.08410958904109589,0.18759517808219178,0.3,0.3,0.08925375342465754,0.1655,0.1815,0.52298677,2.2634,0.18759517808219178,0.09805613698630138,0.07406802739726027,0.05,0.05,0.9,0.8428595890410959,0.8368,-0.30909090909090897,-9,residential_dense,pvc,22,82.4,59.5,16.99,41,7,CHRONIC,0,3.6958697957339743,-3.4529055214304782,1500.0,8300.0,0.5753,397,HIGH
2058,6,0.0016438356164383563,0.15093490410958904,0.3,0.3,0.09344057534246576,0.0766,0.277,0.31410944,1.2608,0.15093490410958904,0.04745021917808219,0.4628551506849315,0.05,0.9,0.05,0.8425251780821917,0.8439,-0.012121212121212054,0,residential_light,pvc,5,96.0,92.5,17.99,41,8,SAFE,2,-2.1054231790295437,0.013475917020668346,1700.0,8300.0,0.4006,2141,MEDIUM
2059,17,0.004657534246575342,0.17641484931506848,0.3,0.3,0.09249399999999999,0.0892,0.3071,0.4083143,1.4579,0.17641484931506848,0.07187136986301369,0.1302549315068493,0.05,0.9,0.05,0.8425998356164384,0.8429,-0.24848484848484848,-7,residential_light,hdpe,26,87.12,53.7,19.78,41,9,SAFE,2,-0.7051755751889924,-0.6558758696402129,1900.0,8300.0,0.4497,1024,MEDIUM
2060,213,0.05835616438356164,0.1606186575342466,0.2965,0.2965,0.09976854794520547,0.0814,0.4837,0.5211248,2.0093,0.1606186575342466,0.08371868493150685,0.09466271232876712,0.05,0.9,0.05,0.8420179452054795,0.8435,0.27272727272727243,17,residential_dense,concrete,28,93.12,45.2,22.45,41,10,ACUTE,2,-0.12201588724090402,1.3960091773634362,2100.0,8300.0,0.4744,847,MEDIUM
2061,7,0.0019178082191780822,0.1896764109589041,0.3,0.3,0.09335391780821918,0.1009,0.2417,0.37488806,1.5486,0.1896764109589041,0.07099161643835616,0.10209569863013698,0.05,0.6688,0.2812,0.8425313698630137,0.8419,-0.0909090909090908,-3,residential_dense,cast_iron,20,117.6,64.1,23.49,41,11,SAFE,1,0.48378817967655807,-1.1328215767720282,2300.0,8300.0,0.4525,996,MEDIUM
2062,0,0.0,0.19191104109589038,0.3,0.3,0.10465402739726026,0.0491,0.1639,0.122461565,0.4607,0.19191104109589038,0.023473479452054795,0.42559394520547944,0.05,0.9,0.05,0.8416287397260274,0.8461,0.0,0,green_space,concrete,22,98.88,63.5,25.92,41,12,SAFE,1,-2.1173916804086246,-0.33612699741936664,2500.0,8300.0,0.3942,2279,MEDIUM
2063,9,0.002465753424657534,0.2081531506849315,0.3,0.3,0.07118961643835617,0.1063,0.1303,0.3710348,1.3361,0.2081531506849315,0.07697813698630136,0.05062172602739726,0.05,0.05,0.9,0.844304,0.8415,-0.27272727272727265,-7,residential_light,concrete,33,88.32,40.2,27.08,41,13,SAFE,0,2.724300678101729,-3.5113330838670347,2700.0,8300.0,0.4794,820,MEDIUM
2064,6,0.0016438356164383563,0.18481758904109588,0.3,0.3,0.0638566301369863,0.0743,0.188,0.334012,1.4738,0.18481758904109588,0.06189402739726027,0.03903501369863014,0.05,0.3985,0.5515,0.8448911780821918,0.8441,0.012121212121212054,0,residential_light,concrete,33,88.32,36.1,28.75,41,14,SAFE,0,0.9325908900937094,-1.5336107255588176,2900.0,8300.0,0.4421,1118,MEDIUM
2065,0,0.0,0.19731460273972604,0.3,0.3,0.12608843835616437,0.0817,0.2149,0.09618219,0.3581,0.19731460273972604,0.018986931506849315,0.6412836164383562,0.1267,0.8233,0.05,0.8399129315068493,0.8435,0.0,0,green_space,concrete,8,112.32,88.5,28.8,41,15,SAFE,4,-2.527257329534063,-0.9656229121442497,3100.0,8300.0,0.4103,1863,MEDIUM
2066,29,0.007945205479452055,0.16101380821917807,0.3,0.3,0.09719230136986301,0.0919,0.4376,0.4403574,1.7818,0.16101380821917807,0.07067504109589041,0.22550887671232878,0.05,0.9,0.05,0.8422239452054795,0.8426,-0.06666666666666633,-3,industrial,hdpe,7,103.84,84.4,27.44,41,16,SAFE,2,-0.9793564014640775,-0.1508405243206291,3300.0,8300.0,0.4249,1458,MEDIUM
2067,9,0.002465753424657534,0.1514313698630137,0.3,0.3,0.08016139726027396,0.0668,0.2479,0.36772728,1.3704,0.1514313698630137,0.05550268493150685,0.1400944383561644,0.05,0.9,0.05,0.8435876712328767,0.8447,-0.10303030303030304,-3,residential_light,pvc,24,80.8,54.4,29.9,41,17,SAFE,2,-1.5205865404377068,-0.04917269280310439,3500.0,8300.0,0.4193,1623,MEDIUM
2068,7,0.0019178082191780822,0.18889402739726027,0.3,0.3,0.09694997260273971,0.0582,0.304,0.3535786,1.2379,0.18889402739726027,0.06694372602739726,0.2073806301369863,0.05,0.9,0.05,0.84224298630137,0.8453,-0.2121212121212119,-5,industrial,cast_iron,9,129.92,80.4,31.35,41,18,SAFE,1,-1.1416365110191506,-0.571218749082313,3700.0,8300.0,0.3855,2371,MEDIUM
2069,0,0.0,0.17661361643835616,0.3,0.3,0.11284150684931507,0.0913,0.1529,0.090265125,0.3376,0.17661361643835616,0.015924246575342464,0.4463675342465754,0.1939,0.7561,0.05,0.8409736712328767,0.8427,0.0,0,green_space,cast_iron,18,119.84,65.9,30.6,41,19,SAFE,4,-2.7078383204537,-1.0628685337670636,3900.0,8300.0,0.4371,1198,MEDIUM
2070,11,0.0030136986301369864,0.2028798904109589,0.3,0.3,0.10210249315068494,0.0767,0.2278,0.32036406,1.1949,0.2028798904109589,0.06483353424657534,0.2934884931506849,0.05,0.9,0.05,0.8418317534246575,0.8439,-0.30909090909090914,-9,residential_light,hdpe,18,94.16,70.2,30.3,41,20,SAFE,1,-0.974668782294819,-1.110082859098659,4100.0,8300.0,0.4217,1550,MEDIUM
2071,105,0.028767123287671233,0.2215312328767123,0.3,0.3,0.13366323287671233,0.0856,0.4324,0.494473,1.8589,0.2215312328767123,0.10951572602739726,0.24305542465753424,0.05,0.9,0.05,0.8393073698630137,0.8431,0.05454545454545488,9,residential_light,clay,20,67.2,64.2,30.21,41,21,ACUTE,1,0.5838028938553159,0.17663788968422756,4300.0,8300.0,0.4514,1008,MEDIUM
2072,34,0.009315068493150684,0.18319649315068492,0.3,0.3,0.11243753424657534,0.0916,0.4221,0.4600528,1.7566,0.18319649315068492,0.08433309589041096,0.28093249315068497,0.05,0.9,0.05,0.8410055342465753,0.8427,0.2909090909090909,6,residential_dense,pvc,6,95.2,86.2,28.69,41,22,SAFE,1,-0.3311811957060579,0.523586447184905,4500.0,8300.0,0.4359,1218,MEDIUM
2073,0,0.0,0.20116813698630137,0.3,0.3,0.10691619178082191,0.0538,0.1512,0.116662845,0.511,0.20116813698630137,0.023358191780821918,0.4183674794520548,0.05,0.9,0.05,0.8414465479452055,0.8457,0.0,0,green_space,concrete,23,97.92,62.4,28.4,41,23,SAFE,1,-1.9022006207790203,-0.43936635756024534,4700.0,8300.0,0.4012,2123,MEDIUM
2074,6,0.0016438356164383563,0.19086835616438355,0.3,0.3,0.10170764383561644,0.0894,0.1943,0.2849634,1.1532,0.19086835616438355,0.05418556164383562,0.418020602739726,0.05,0.9,0.05,0.8418628493150685,0.8428,-0.1454545454545454,-2,residential_light,concrete,10,110.4,85.8,27.11,41,24,SAFE,1,-1.2315288736477608,-0.6232517263828398,4900.0,8300.0,0.4233,1492,MEDIUM
2075,1114,0.3052054794520548,0.18577495890410958,0.3,0.3,0.09760361643835616,0.1621,0.2594,0.64305156,2.947,0.18577495890410958,0.1192552602739726,0.07417528767123288,0.05,0.0559,0.8941,0.8421924657534247,0.837,1.2242424242424257,46,residential_dense,clay,25,64.0,58.7,26.78,41,25,CHRONIC,0,5.928383796582136,1.4396911577226836,5100.0,8300.0,0.7464,28,HIGH
2076,0,0.0,0.20030402739726028,0.3,0.3,0.08944676712328767,0.0465,0.18,0.17930238,0.7003,0.20030402739726028,0.03588641095890411,0.24370706849315069,0.05,0.9,0.05,0.8428451506849315,0.8463,0.0,0,green_space,clay,31,60.16,41.6,26.9,41,26,SAFE,1,-1.4827523974650207,-0.2894715853082391,5300.0,8300.0,0.4052,2003,MEDIUM
2077,54,0.014794520547945205,0.19885553424657532,0.3,0.3,0.12035868493150684,0.0834,0.4159,0.4712108,1.8303,0.19885553424657532,0.09374454794520548,0.26038720547945204,0.05,0.9,0.05,0.840370904109589,0.8433,0.24242424242424246,8,residential_light,clay,18,68.48,67.1,26.47,41,27,SAFE,1,-0.017187824305545333,0.49211788769751524,5500.0,8300.0,0.446,1065,MEDIUM
2078,909,0.24904109589041096,0.19966846575342465,0.3,0.3,0.15264038356164383,0.1319,0.5423,0.61981404,2.4128,0.19966846575342465,0.12371706849315069,0.3777105479452055,0.05,0.9,0.05,0.8377881917808219,0.8394,0.13939393939394035,-1,residential_dense,clay,4,77.44,97.6,23.95,41,28,ACUTE,3,1.4389192082274616,0.2867150575669917,5700.0,8300.0,0.6028,295,HIGH
2079,8,0.002191780821917808,0.1962119726027397,0.3,0.3,0.11483764383561644,0.0752,0.3669,0.39852214,1.4208,0.1962119726027397,0.07804682191780822,0.38608024657534246,0.05,0.9,0.05,0.8408121369863014,0.844,0.036363636363636424,0,residential_light,clay,12,72.32,81.1,22.36,41,29,SAFE,1,-0.8659916628737936,-0.19405743731841138,5900.0,8300.0,0.4117,1829,MEDIUM
2080,3,0.0008219178082191781,0.1631985205479452,0.3,0.3,0.09160191780821918,0.0596,0.1956,0.2468649,1.056,0.1631985205479452,0.04039413698630137,0.41968887671232874,0.05,0.9,0.05,0.8426720000000001,0.8452,-0.11515151515151502,-3,residential_light,concrete,5,115.2,86.3,21.54,41,30,SAFE,2,-2.2415071672399542,-0.3112917511044645,6100.0,8300.0,0.3803,2387,MEDIUM
2081,0,0.0,0.1755750410958904,0.3,0.3,0.09903841095890412,0.0681,0.158,0.11553482,0.4639,0.1755750410958904,0.020267287671232877,0.33132,0.0968,0.8532,0.05,0.842075890410959,0.8446,0.0,0,green_space,concrete,24,96.96,52.5,21.01,41,31,SAFE,2,-2.2038081350209127,-0.45303932460052504,6300.0,8300.0,0.4195,1612,MEDIUM
2082,480,0.13150684931506848,0.1568211506849315,0.3,0.3,0.10297227397260274,0.0716,0.5451,0.55583537,2.2988,0.1568211506849315,0.08703139726027398,0.08977734246575342,0.05,0.9,0.05,0.8417621095890411,0.8443,0.4969696969697004,16,residential_dense,hdpe,30,83.6,45.6,18.08,41,32,ACUTE,2,0.05779840539766382,1.8573366402120497,6500.0,8300.0,0.5246,579,HIGH
2083,18,0.004931506849315068,0.19943997260273974,0.3,0.3,0.1155283287671233,0.0755,0.363,0.42326835,1.4869,0.19943997260273974,0.08461046575342465,0.30404389041095886,0.05,0.9,0.05,0.8407578356164384,0.844,-0.0969696969696969,-4,industrial,concrete,7,113.28,91.5,16.68,41,33,SAFE,1,-0.648797879293529,-0.5076582063403634,6700.0,8300.0,0.4042,2035,MEDIUM
