zone_id,total_flood_days,flood_rate,avg_degradation,final_degradation,max_degradation,avg_drift_memory,final_drift_memory,max_drift_memory,avg_load_ratio,max_load_ratio,avg_d1,avg_d2,avg_d3,final_w1,final_w2,final_w3,avg_adaptive_thresh,final_adaptive_thresh,flood_trend_slope,flood_acceleration,land_use,drain_material,drain_age_yrs,drain_capacity,infra_health_score,elevation_m,grid_row,grid_col,flood_classification
2237,4,0.002191780821917808,0.07655989041095891,0.1725,0.1725,0.06366372602739725,0.0749,0.1351,0.40815435616438356,1.16,0.07655989041095891,0.031234794520547948,0.1598614794520548,0.302,0.6479,0.05,0.8449061917808219,0.844,-0.09999999999999995,0,residential_dense,cast_iron,31,105.28,41.1,16.48,44,37,SAFE
2238,47,0.025753424657534246,0.0727214794520548,0.1805,0.1805,0.059587506849315075,0.0739,0.2116,0.47992471232876716,1.9355,0.0727214794520548,0.03513621917808219,0.09259084931506849,0.3072,0.6428,0.05,0.8452339178082191,0.8441,0.7,15,residential_dense,hdpe,26,87.12,49.0,16.47,44,38,ACUTE
2239,35,0.019178082191780823,0.09517539726027396,0.2071,0.2071,0.07763769863013698,0.0923,0.233,0.4708252602739726,1.6061,0.09517539726027396,0.04430756164383562,0.16134553424657536,0.2171,0.7329,0.05,0.8437887671232878,0.8426,-0.30000000000000016,5,residential_dense,pvc,11,91.2,77.6,17.33,44,39,SAFE
2240,215,0.1178082191780822,0.11604301369863014,0.2258,0.2258,0.07600136986301369,0.1017,0.2319,0.5607192876712328,2.1295,0.11604301369863014,0.06535068493150685,0.07051956164383562,0.05,0.5114,0.4386,0.84392,0.8419,1.1000000000000016,53,residential_light,clay,30,60.8,48.9,16.89,44,40,ACUTE
2241,11,0.006027397260273973,0.10832043835616438,0.2187,0.2187,0.05932438356164383,0.1011,0.1503,0.40776942465753424,1.5867,0.10832043835616438,0.04412641095890411,0.05325178082191781,0.05,0.4735,0.4765,0.8452535890410959,0.8419,0.2000000000000001,7,residential_dense,concrete,19,101.76,61.1,17.87,44,41,SAFE
2242,2,0.001095890410958904,0.07456854794520548,0.1622,0.1622,0.06267435616438356,0.0774,0.1466,0.28396986301369864,1.1268,0.07456854794520548,0.02146,0.14700783561643838,0.3346,0.6154,0.05,0.8449868493150685,0.8438,0.30000000000000016,2,residential_light,cast_iron,23,114.24,59.4,20.01,44,42,SAFE
2243,3,0.0016438356164383563,0.11320367123287671,0.2026,0.2026,0.08479265753424657,0.0802,0.1668,0.36291216438356166,0.953,0.11320367123287671,0.0412626301369863,0.204576,0.1811,0.7689,0.05,0.8432147945205479,0.8436,0.19999999999999998,3,residential_light,concrete,22,98.88,65.4,17.29,44,43,SAFE
2244,9,0.004931506849315068,0.07534208219178082,0.1317,0.1317,0.06972372602739726,0.0776,0.1225,0.45093095890410956,1.721,0.07534208219178082,0.034117698630136986,0.2438750684931507,0.292,0.658,0.05,0.8444220821917808,0.8438,0.2999999999999999,5,residential_dense,concrete,7,113.28,91.0,21.18,44,44,SAFE
2245,73,0.04,0.12887523287671235,0.2516,0.2516,0.09328295890410959,0.076,0.2425,0.5012314520547945,1.8976,0.12887523287671235,0.0648090410958904,0.1328086575342466,0.05,0.9,0.05,0.8425378630136986,0.8439,1.4,23,residential_light,clay,25,64.0,55.2,20.07,44,45,ACUTE
2246,5,0.0027397260273972603,0.13979386301369862,0.2633,0.2633,0.10779753424657534,0.0966,0.2281,0.26686761643835616,1.1629,0.13979386301369862,0.037135232876712325,0.4432859726027397,0.2004,0.7496,0.05,0.8413755616438355,0.8423,0.4000000000000001,5,residential_light,hdpe,3,107.36,90.2,19.03,44,46,SAFE
2247,0,0.0,0.11670953424657535,0.26,0.26,0.0983453698630137,0.1181,0.131,0.13603726027397262,0.5173,0.11670953424657535,0.015907342465753423,0.30794443835616436,0.3536,0.5964,0.05,0.8421321095890412,0.8405,0.0,0,green_space,concrete,29,92.16,51.1,18.08,44,47,SAFE
2248,533,0.29205479452054794,0.1213374794520548,0.2733,0.2733,0.10838794520547945,0.1488,0.3757,0.6528659726027397,2.6167,0.1213374794520548,0.0785866301369863,0.19427994520547945,0.2336,0.7163,0.0501,0.841329808219178,0.8381,2.4000000000000035,127,residential_dense,clay,11,72.96,81.2,18.27,44,48,ACUTE
2249,3,0.0016438356164383563,0.08500383561643836,0.1719,0.1719,0.07613227397260273,0.0835,0.1486,0.31731747945205485,1.1835,0.08500383561643836,0.027268547945205477,0.303920602739726,0.3056,0.6444,0.05,0.8439093698630138,0.8433,0.5000000000000002,3,residential_light,pvc,11,91.2,76.3,18.13,44,49,SAFE
2250,0,0.0,0.06419758904109589,0.1392,0.1392,0.10109139726027398,0.0963,0.2111,0.09776832876712328,0.388,0.06419758904109589,0.006332438356164383,0.6259692602739726,0.4305,0.5195,0.05,0.8419118356164383,0.8423,0.0,0,green_space,hdpe,4,106.48,88.7,9.33,45,0,SAFE
2251,936,0.5128767123287671,0.14874613698630137,0.2911,0.2911,0.1187813698630137,0.1146,0.3222,0.8815596164383561,2.7887,0.14874613698630137,0.13132394520547946,0.07753539726027397,0.0758,0.4597,0.4646,0.8404980273972602,0.8408,2.3000000000000007,202,industrial,clay,28,62.08,53.7,11.01,45,1,ACUTE
2252,0,0.0,0.05584624657534246,0.1393,0.1393,0.07527797260273972,0.0825,0.1214,0.12604016438356164,0.4284,0.05584624657534246,0.007098575342465754,0.3483791780821918,0.4263,0.5237,0.05,0.8439770958904109,0.8434,0.0,0,green_space,concrete,25,96.0,56.7,8.67,45,2,SAFE
2253,8,0.004383561643835616,0.0786867397260274,0.1347,0.1347,0.04871583561643836,0.0716,0.09,0.4593919452054795,1.3656,0.0786867397260274,0.03629879452054795,0.04589106849315068,0.05,0.4645,0.4855,0.8461025205479452,0.8443,0.6000000000000002,6,residential_light,pvc,31,75.2,47.5,11.26,45,3,SAFE
2254,0,0.0,0.11841079452054795,0.2586,0.2586,0.10418706849315068,0.1228,0.1469,0.11711041095890411,0.4109,0.11841079452054795,0.01389709589041096,0.32774372602739726,0.3689,0.5811,0.05,0.8416633424657534,0.8402,0.0,0,green_space,cast_iron,28,108.64,53.4,11.56,45,4,SAFE
2255,2,0.001095890410958904,0.08630635616438355,0.2273,0.2273,0.08275090410958903,0.1165,0.151,0.3078711232876712,1.1838,0.08630635616438355,0.026776219178082192,0.4252761095890411,0.308,0.642,0.05,0.8433796164383561,0.8407,0.09999999999999999,0,residential_light,hdpe,5,105.6,91.7,14.87,45,5,SAFE
2256,0,0.0,0.11501775342465753,0.2122,0.2122,0.10512942465753425,0.1054,0.1339,0.11945972602739727,0.4091,0.11501775342465753,0.013833808219178083,0.3757315068493151,0.3724,0.5776,0.05,0.8415899726027397,0.8416,0.0,0,green_space,concrete,23,97.92,58.8,17.01,45,6,SAFE
2257,528,0.2893150684931507,0.07193369863013699,0.1525,0.1525,0.0750251506849315,0.0909,0.217,0.6464971506849314,2.8157,0.07193369863013699,0.04679364383561643,0.1809198904109589,0.369,0.581,0.05,0.8439973698630137,0.8427,-0.10000000000000055,104,industrial,pvc,31,75.2,43.5,17.04,45,7,ACUTE
2258,2,0.001095890410958904,0.09548427397260274,0.2185,0.2185,0.08585627397260275,0.1135,0.1507,0.31876827397260277,1.1057,0.09548427397260274,0.03052969863013699,0.398362301369863,0.2796,0.6703,0.05,0.8431311780821918,0.8409,-0.2,0,residential_light,pvc,6,95.2,87.4,15.8,45,8,SAFE
2259,7,0.0038356164383561643,0.13477802739726027,0.2409,0.2409,0.09890367123287672,0.0681,0.317,0.4026306301369863,1.6217,0.13477802739726027,0.0544745205479452,0.2679128767123288,0.0511,0.8988,0.05,0.8420867397260273,0.8445,0.8000000000000002,7,residential_dense,concrete,6,114.24,88.5,19.14,45,9,SAFE
2260,2,0.001095890410958904,0.06307643835616437,0.1684,0.1684,0.06708750684931507,0.0994,0.1454,0.33478060273972604,1.2655,0.06307643835616437,0.020945369863013697,0.3678535890410959,0.356,0.5939,0.05,0.8446339726027398,0.842,0.30000000000000016,2,residential_light,hdpe,9,102.08,86.5,19.58,45,10,SAFE
2261,11,0.006027397260273973,0.08370109589041096,0.1899,0.1899,0.07126953424657534,0.0989,0.2171,0.45316131506849316,1.6796,0.08370109589041096,0.03839621917808219,0.17230487671232875,0.2545,0.6955,0.05,0.8442981369863014,0.8421,0.7000000000000001,7,industrial,concrete,9,111.36,84.8,19.58,45,11,SAFE
2262,6,0.0032876712328767125,0.09928246575342466,0.2226,0.2226,0.05708843835616439,0.0966,0.1405,0.38897506849315067,1.1458,0.09928246575342466,0.03846860273972603,0.05686356164383562,0.05,0.502,0.448,0.8454331506849315,0.8423,0.3000000000000001,4,residential_light,concrete,31,90.24,48.1,20.47,45,12,SAFE
2263,761,0.41698630136986303,0.1001998904109589,0.2136,0.2136,0.09794964383561644,0.134,0.3583,0.7561413698630137,2.9015,0.1001998904109589,0.0762812602739726,0.11732087671232877,0.3386,0.6104,0.051,0.8421650958904109,0.8393,3.299999999999994,171,residential_dense,clay,30,60.8,45.4,18.44,45,13,ACUTE
2264,71,0.03890410958904109,0.08740427397260274,0.1986,0.1986,0.061100164383561646,0.1069,0.1839,0.5087991780821918,1.8327,0.08740427397260274,0.04475528767123287,0.0654947397260274,0.05,0.5583,0.3916,0.8451110684931508,0.8415,0.2999999999999999,17,residential_dense,hdpe,19,93.28,66.9,20.79,45,14,ACUTE
2265,0,0.0,0.0808106301369863,0.1743,0.1743,0.08248865753424657,0.0921,0.1122,0.13070476712328769,0.5041,0.0808106301369863,0.01050717808219178,0.28703660273972603,0.3985,0.5515,0.05,0.8433997808219178,0.8426,0.0,0,green_space,concrete,29,92.16,49.1,22.25,45,15,SAFE
2266,241,0.13205479452054794,0.040706520547945206,0.103,0.103,0.03551298630136986,0.0719,0.1126,0.5629374794520547,2.1532,0.040706520547945206,0.023104328767123285,0.04552854794520548,0.2925,0.4354,0.2721,0.8471595068493151,0.8443,0.5000000000000006,53,residential_dense,pvc,20,84.0,64.9,20.49,45,16,ACUTE
2267,2,0.001095890410958904,0.10698602739726028,0.2185,0.2185,0.08578432876712329,0.0915,0.1795,0.36658361643835613,0.9638,0.10698602739726028,0.039108438356164385,0.26807912328767125,0.2108,0.7391,0.05,0.8431369863013698,0.8427,0.30000000000000016,2,residential_dense,cast_iron,6,133.28,91.2,23.9,45,17,SAFE
2268,217,0.1189041095890411,0.08185320547945206,0.1437,0.1437,0.07521227397260274,0.0774,0.1971,0.5405724931506849,2.1455,0.08185320547945206,0.04493419178082192,0.19860432876712328,0.3053,0.6447,0.05,0.8439830136986302,0.8438,2.5999999999999956,49,residential_dense,hdpe,34,80.08,36.2,24.26,45,18,ACUTE
2269,9,0.004931506849315068,0.11235205479452054,0.2277,0.2277,0.09284602739726026,0.0933,0.2745,0.4483220821917808,1.8184,0.11235205479452054,0.05057479452054795,0.30929293150684933,0.142,0.808,0.05,0.8425714520547946,0.8425,0.4000000000000001,3,residential_light,clay,13,71.68,76.7,25.52,45,19,SAFE
2270,6,0.0032876712328767125,0.0873146301369863,0.1901,0.1901,0.05106958904109589,0.0593,0.1197,0.28359068493150685,1.1504,0.0873146301369863,0.025037808219178084,0.05072005479452055,0.2006,0.5288,0.2705,0.8459144109589041,0.8453,-0.09999999999999996,2,residential_light,cast_iron,34,101.92,34.8,26.27,45,20,SAFE
2271,41,0.022465753424657533,0.09272169863013698,0.2223,0.2223,0.0795229589041096,0.1223,0.2714,0.48362509589041097,1.942,0.09272169863013698,0.04511106849315069,0.21126389041095892,0.2285,0.7215,0.05,0.843638301369863,0.8402,1.6000000000000005,21,residential_dense,pvc,8,93.6,84.4,25.18,45,21,ACUTE
2272,465,0.2547945205479452,0.05965249315068493,0.1453,0.1453,0.06486356164383562,0.0818,0.1568,0.6305300821917809,2.5073,0.05965249315068493,0.03791024657534246,0.1831317808219178,0.3849,0.5651,0.05,0.8448119452054794,0.8435,-1.099999999999995,83,residential_dense,pvc,33,73.6,40.5,24.19,45,22,ACUTE
2273,439,0.24054794520547945,0.1073106301369863,0.2052,0.2052,0.07690219178082192,0.0679,0.2286,0.6159013150684931,1.955,0.1073106301369863,0.06614816438356164,0.06521052054794521,0.0971,0.5445,0.3584,0.8438486575342465,0.8446,0.09999999999999742,97,residential_dense,pvc,27,78.4,52.9,23.69,45,23,ACUTE
2274,429,0.23506849315068493,0.11151934246575342,0.2319,0.2319,0.07633857534246576,0.128,0.2231,0.6241855890410959,2.1808,0.11151934246575342,0.06964865753424658,0.06569479452054794,0.05,0.5034,0.4466,0.8438928219178082,0.8398,3.800000000000003,113,residential_dense,pvc,21,83.2,66.7,21.17,45,24,ACUTE
2275,1,0.000547945205479452,0.0804131506849315,0.1842,0.1842,0.07154454794520548,0.0922,0.1314,0.268320602739726,0.8479,0.0804131506849315,0.021442575342465752,0.25729545205479454,0.3376,0.6124,0.05,0.8442765479452055,0.8426,-0.10000000000000006,-1,residential_light,cast_iron,16,122.08,72.2,19.83,45,25,SAFE
2276,886,0.48547945205479454,0.1141987397260274,0.2228,0.2228,0.10722449315068493,0.1236,0.3486,0.8439410410958904,2.7344,0.1141987397260274,0.09705671232876713,0.09490323287671232,0.273,0.5472,0.1798,0.8414230684931506,0.8401,1.5000000000000042,196,industrial,clay,28,62.08,52.0,20.52,45,26,ACUTE
2277,274,0.15013698630136987,0.10783216438356165,0.2038,0.2038,0.06434772602739726,0.1014,0.1962,0.5673889315068493,2.2123,0.10783216438356165,0.061830575342465756,0.048392,0.05,0.4162,0.5338,0.8448510684931507,0.8419,-0.19999999999999812,60,residential_dense,pvc,22,82.4,60.5,18.03,45,27,ACUTE
2278,155,0.08493150684931507,0.12992350684931506,0.2548,0.2548,0.0986557808219178,0.0829,0.285,0.5374484383561644,1.5669,0.12992350684931506,0.07006482191780822,0.12069150684931507,0.0649,0.8842,0.051,0.8421065205479452,0.8434,0.5999999999999998,33,residential_dense,concrete,32,89.28,43.7,19.64,45,28,MODERATE
2279,6,0.0032876712328767125,0.09584104109589041,0.1805,0.1805,0.07858328767123288,0.0793,0.1964,0.400721095890411,1.5195,0.09584104109589041,0.03847041095890411,0.21127972602739728,0.2394,0.7106,0.05,0.8437134794520548,0.8437,1.0000000000000004,6,residential_dense,hdpe,7,103.84,83.1,19.62,45,29,SAFE
2280,0,0.0,0.10957846575342467,0.1987,0.1987,0.10906986301369863,0.1054,0.1561,0.11340953424657534,0.3361,0.10957846575342467,0.012392876712328768,0.4609990684931507,0.385,0.565,0.05,0.8412740821917808,0.8416,0.0,0,green_space,hdpe,16,95.92,68.7,17.84,45,30,SAFE
2281,0,0.0,0.09821791780821919,0.2348,0.2348,0.08721194520547945,0.1136,0.1428,0.14552597260273972,0.5737,0.09821791780821919,0.014371671232876713,0.26867309589041094,0.3702,0.5798,0.05,0.8430234520547946,0.8409,0.0,0,green_space,pvc,29,76.8,46.4,19.33,45,31,SAFE
2282,365,0.2,0.09883890410958904,0.1973,0.1973,0.0634971506849315,0.0916,0.1432,0.5898733698630138,2.063,0.09883890410958904,0.05842186301369863,0.0492613698630137,0.0584,0.4711,0.4705,0.8449189041095891,0.8427,2.4999999999999987,87,industrial,pvc,21,83.2,61.9,21.47,45,32,ACUTE
2283,166,0.09095890410958904,0.12042997260273972,0.2164,0.2164,0.08598449315068492,0.0738,0.3213,0.5224628493150685,2.1611,0.12042997260273972,0.06339002739726028,0.07114246575342466,0.0919,0.8347,0.0734,0.8431203287671233,0.8441,-0.1999999999999991,26,residential_dense,pvc,26,79.2,48.7,19.24,45,33,ACUTE
2284,11,0.006027397260273973,0.07365386301369863,0.1455,0.1455,0.06106115068493151,0.0693,0.1593,0.3975093698630137,1.525,0.07365386301369863,0.029732547945205478,0.11043523287671232,0.2848,0.6652,0.05,0.8451149589041096,0.8445,0.5000000000000001,7,residential_dense,concrete,13,107.52,73.0,19.31,45,34,SAFE
2285,6,0.0032876712328767125,0.08055994520547945,0.1776,0.1776,0.06272750684931507,0.0878,0.1369,0.41462186301369863,1.5567,0.08055994520547945,0.033485260273972604,0.09419528767123288,0.1896,0.6424,0.168,0.8449815342465754,0.843,0.20000000000000004,2,residential_dense,concrete,15,105.6,70.8,19.45,45,35,SAFE
2286,547,0.2997260273972603,0.14302471232876712,0.3,0.3,0.1339588493150685,0.1647,0.4911,0.6612288219178082,2.4181,0.14302471232876712,0.09503594520547945,0.3565386849315068,0.1684,0.7815,0.0501,0.8392831232876713,0.8368,3.899999999999996,129,residential_dense,clay,2,78.72,100.0,18.77,45,36,CHRONIC
2287,5,0.0027397260273972603,0.10504394520547945,0.1767,0.1767,0.08339364383561644,0.0866,0.1884,0.3524262465753425,1.3347,0.10504394520547945,0.03737002739726027,0.2490865205479452,0.2273,0.7227,0.05,0.8433283287671233,0.8431,0.3,5,residential_light,pvc,16,87.2,69.5,16.73,45,37,SAFE
2288,8,0.004383561643835616,0.12580476712328767,0.1974,0.1974,0.09457479452054794,0.0633,0.2536,0.4324894794520548,1.6459,0.12580476712328767,0.05422471232876712,0.23489501369863014,0.0736,0.8764,0.05,0.8424337534246575,0.8449,0.9,8,industrial,concrete,6,114.24,89.0,15.57,45,38,SAFE
2289,0,0.0,0.10392016438356165,0.2253,0.2253,0.11256400000000001,0.122,0.1704,0.09992745205479453,0.3695,0.10392016438356165,0.01038613698630137,0.5025369315068493,0.3998,0.5502,0.05,0.8409946301369863,0.8402,0.0,0,green_space,concrete,13,107.52,73.6,17.15,45,39,SAFE
2290,10,0.005479452054794521,0.09454553424657534,0.1724,0.1724,0.07498761643835616,0.0732,0.176,0.4440426301369863,1.5507,0.09454553424657534,0.04238739726027397,0.14903024657534247,0.201,0.749,0.05,0.8440013150684932,0.8441,0.10000000000000014,2,residential_dense,concrete,13,107.52,77.7,17.48,45,40,SAFE
2291,5,0.0027397260273972603,0.0811998904109589,0.1749,0.1749,0.049205917808219174,0.0567,0.1456,0.34663309589041097,1.2616,0.0811998904109589,0.028274575342465753,0.04505589041095891,0.1934,0.5404,0.2662,0.8460637808219178,0.8455,0.8,5,residential_light,concrete,34,87.36,36.6,17.18,45,41,SAFE
2292,0,0.0,0.08507145205479452,0.1787,0.1787,0.07987205479452056,0.0878,0.1019,0.1415213698630137,0.3831,0.08507145205479452,0.0121053698630137,0.2399010410958904,0.3863,0.5637,0.05,0.8436110136986301,0.843,0.0,0,green_space,pvc,30,76.0,43.1,17.07,45,42,SAFE
2293,5,0.0027397260273972603,0.08424734246575342,0.18,0.18,0.048451726027397266,0.0841,0.1083,0.3510780273972603,1.1569,0.08424734246575342,0.029663342465753424,0.047043452054794516,0.1006,0.4796,0.4198,0.8461253698630137,0.8433,0.7000000000000001,5,residential_light,concrete,30,91.2,46.2,17.08,45,43,SAFE
2294,3,0.0016438356164383563,0.0915294794520548,0.1864,0.1864,0.08086860273972601,0.0921,0.1399,0.21972290410958906,0.9685,0.0915294794520548,0.02028454794520548,0.29976323287671236,0.3393,0.6107,0.05,0.8435311232876712,0.8426,0.20000000000000007,3,residential_light,cast_iron,11,127.68,75.3,17.85,45,44,SAFE
2295,7,0.0038356164383561643,0.1472234520547945,0.2885,0.2885,0.09129715068493151,0.1068,0.2518,0.3447411506849315,1.272,0.1472234520547945,0.05080202739726027,0.13143408219178082,0.05,0.7877,0.1622,0.842697095890411,0.8415,0.10000000000000016,3,industrial,cast_iron,12,126.56,73.5,19.67,45,45,SAFE
2296,2,0.001095890410958904,0.08224306849315069,0.1635,0.1635,0.06549265753424657,0.0744,0.1289,0.30095616438356165,0.9241,0.08224306849315069,0.024726246575342465,0.1416745205479452,0.3076,0.6423,0.05,0.8447607671232876,0.8441,0.40000000000000013,2,residential_light,concrete,22,98.88,57.6,19.53,45,46,SAFE
2297,1,0.000547945205479452,0.12544186301369864,0.2425,0.2425,0.09103895890410958,0.0989,0.1948,0.23214690410958902,0.8745,0.12544186301369864,0.029182958904109588,0.23767950684931508,0.2549,0.6951,0.05,0.8427179726027397,0.8421,0.20000000000000007,1,residential_light,cast_iron,16,122.08,66.6,19.95,45,47,SAFE
2298,2,0.001095890410958904,0.1111941917808219,0.1839,0.1839,0.09209912328767124,0.0866,0.1452,0.27738942465753424,1.0254,0.1111941917808219,0.030857095890410958,0.37509183561643833,0.2616,0.6884,0.05,0.8426329315068494,0.8431,0.10000000000000002,2,residential_light,hdpe,7,103.84,83.5,18.15,45,48,SAFE
2299,0,0.0,0.06698065753424658,0.1382,0.1382,0.1028828493150685,0.0954,0.2134,0.09667819178082192,0.382,0.06698065753424658,0.006524219178082193,0.6304388493150684,0.4295,0.5205,0.05,0.8417705753424657,0.8424,0.0,0,green_space,concrete,5,115.2,89.4,14.63,45,49,SAFE
2300,82,0.044931506849315066,0.09667424657534246,0.1665,0.1665,0.06722800000000001,0.1015,0.1255,0.5137415342465753,1.7278,0.09667424657534246,0.0495401095890411,0.07292241095890412,0.05,0.5383,0.4117,0.8446216438356164,0.8419,-0.8000000000000002,22,industrial,concrete,17,103.68,72.4,11.1,46,0,MODERATE
2301,2,0.001095890410958904,0.10886093150684932,0.2273,0.2273,0.08822920547945207,0.1036,0.1641,0.25871523287671233,0.9841,0.10886093150684932,0.028209917808219177,0.31217490410958904,0.2783,0.6717,0.05,0.8429425205479453,0.8417,-0.09999999999999998,0,residential_light,cast_iron,13,125.44,77.3,9.09,46,1,SAFE
2302,227,0.12438356164383561,0.06381928767123288,0.1462,0.1462,0.046571780821917805,0.088,0.1381,0.5576901917808219,1.9607,0.06381928767123288,0.03579013698630137,0.04475298630136986,0.1954,0.4522,0.3524,0.8462739726027397,0.843,0.6000000000000016,51,residential_dense,pvc,21,83.2,62.3,10.29,46,2,ACUTE
2303,22,0.012054794520547946,0.1513852602739726,0.3,0.3,0.10273501369863014,0.0902,0.2603,0.46470586301369865,1.6884,0.1513852602739726,0.07058449315068493,0.1566347397260274,0.05,0.9,0.05,0.8417812602739726,0.8428,1.2000000000000002,16,residential_light,clay,23,65.28,56.5,12.0,46,3,SAFE
2304,109,0.059726027397260274,0.1415935890410959,0.3,0.3,0.10985199999999999,0.1059,0.3418,0.5338792328767124,2.1264,0.1415935890410959,0.07559216438356164,0.2255935890410959,0.05,0.9,0.05,0.8412113424657535,0.8415,1.0000000000000016,35,residential_light,clay,21,66.56,66.5,15.17,46,4,ACUTE
2305,8,0.004383561643835616,0.10886630136986301,0.2359,0.2359,0.08701276712328768,0.0979,0.2155,0.41344646575342464,1.5415,0.10886630136986301,0.04470060273972602,0.25209254794520547,0.1789,0.771,0.05,0.8430395068493151,0.8422,0.3999999999999999,6,industrial,concrete,4,116.16,91.8,17.83,46,5,SAFE
